,original_title,Foreign,History,Adventure,Movie,Comedy,Drama,Mystery,Fantasy,Action,Science,Documentary,Animation,Western,Horror,TV,Science Fiction,War,Crime,Family,Romance,Music,vote_average_1.0,vote_average_2.0,vote_average_3.0,vote_average_4.0,vote_average_5.0,vote_average_6.0,vote_average_7.0,vote_average_8.0,vote_average_9.0,vote_average_10.0
3795,Stake Land,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3796,The Last Time I Committed Suicide,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3797,Praia do Futuro,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3798,Another Happy Day,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3799,A Lonely Place to Die,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3800,Nothing,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3801,Географ глобус пропил,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3802,1776,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False
3803,Inescapable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3804,Hell's Angels,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3805,Purple Violets,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3806,The Veil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3807,The Loved Ones,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3808,The Helpers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3809,How to Fall in Love,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3810,The Perfect Wave,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False
3811,A Man for All Seasons,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3812,Network,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3813,Gone with the Wind,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False
3814,Desert Dancer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3815,Major Dundee,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3816,Annie Get Your Gun,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False
3817,Four Lions,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3818,Casa de Areia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3819,Defendor,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3820,The Pirate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,False,False,False,False,True,False,False,False
3821,The Good Heart,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3822,The History Boys,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3823,Midnight Cowboy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3824,The Full Monty,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3825,Airplane!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3826,Chain of Command,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3827,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3828,Menace II Society,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False
3829,Creepshow 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3830,The Ballad of Cable Hogue,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3831,In Cold Blood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False
3832,The Nun's Story,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3833,Harper,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3834,Frenzy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False
3835,The Witch,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3836,I Got the Hook Up,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3837,She's the One,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3838,Gods and Monsters,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3839,El secreto de sus ojos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,False,False,False,False,False,False,False,True,False,False
3840,Train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3841,Evil Dead II,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3842,Pootie Tang,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3843,Sharknado,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False
3844,La otra conquista,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3845,Trolljegeren,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3846,Ira & Abby,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3847,Winter Passing,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3848,D.E.B.S.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3849,The Masked Saint,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False
3850,The Betrayed,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False
3851,Taxman,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False
3852,The Secret,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
3853,2:13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3854,"Batman: The Dark Knight Returns, Part 2",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3855,Time to Choose,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
3856,In the Name of the King III,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False
3857,Wicked Blood,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3858,Dawn Patrol,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3859,Lords of London,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False
3860,High Anxiety,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False
3861,La Marche de l'empereur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False
3862,Margin Call,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3863,August,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3864,Choke,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3865,Whiplash,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False
3866,Cidade de Deus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False
3867,Human Traffic,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3868,To Write Love on Her Arms,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False
3869,The Dead Girl,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3870,Jagten,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3871,A Christmas Story,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False
3872,Bella,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3873,Class of 1984,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3874,Opposite Sex,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3875,Dreaming of Joseph Lees,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False
3876,Entre les murs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3877,Rosemary's Baby,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3878,The Man Who Shot Liberty Valance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3879,Adam,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3880,"María, llena eres de gracia",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3881,Beginners,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3882,Feast,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3883,Animal House,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3884,Goldfinger,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3885,Antiviral,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3886,It's a Wonderful Life,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False
3887,Trainspotting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False
3888,The Original Kings of Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3889,Paranormal Activity 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3890,Waking Ned,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False
3891,Bowling for Columbine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3892,归来,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3893,A Nightmare on Elm Street Part 2: Freddy's Revenge,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3894,A Room with a View,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3895,The Purge,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3896,Sinister,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3897,Martin Lawrence Live: Runteldat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3898,Cat on a Hot Tin Roof,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False
3899,Beneath the Planet of the Apes,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3900,Air Bud,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False
3901,Pokémon 3: The Movie,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False
3902,Friday the 13th Part VI: Jason Lives,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3903,The Bridge on the River Kwai,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3904,Spaced Invaders,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,False,False,False,False
3905,Family Plot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3906,The Apartment,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False
3907,Jason Goes to Hell: The Final Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3908,Torn Curtain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3909,Dave Chappelle's Block Party,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False
3910,Slow West,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3911,Krush Groove,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,False,False,False,False,True,False,False,False
3912,Next Day Air,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False
3913,Elmer Gantry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3914,Judgment at Nuremberg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3915,Trippin',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False
3916,Red River,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3917,Phat Girlz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False
3918,Before Midnight,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False
3919,Teen Wolf Too,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False
3920,Phantasm II,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3921,Woman Thou Art Loosed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3922,Real Women Have Curves,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3923,Water,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3924,East Is East,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3925,Whipped,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False
3926,Kama Sutra - A Tale of Love,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3927,Please Give,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3928,Willy Wonka & the Chocolate Factory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False
3929,Warlock: The Armageddon,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3930,8 Heads in a Duffel Bag,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False
3931,Days of Heaven,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False
3932,Thirteen Conversations About One Thing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3933,Jawbreaker,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3934,Basquiat,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3935,Frances Ha,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3936,Tsotsi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3937,Happiness,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3938,DysFunktional Family,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3939,Tusk,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3940,올드보이,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3941,Letters to God,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False
3942,Hobo with a Shotgun,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3943,Compadres,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3944,Freeway,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3945,Love's Abiding Joy,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False
3946,Fish Tank,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3947,Damsels in Distress,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3948,Creature,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False
3949,Bachelorette,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False
3950,Brave New Girl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False
3951,Tim and Eric's Billion Dollar Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3952,Sommersturm,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3953,Fort McCoy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False
3954,Chain Letter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False
3955,Just Looking,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3956,The Divide,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3957,The Eclipse,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3958,Demonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3959,My Big Fat Independent Movie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False
3960,The Deported,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False
3961,Tanner Hall,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3962,Open Road,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3963,They Came Together,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3964,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False
3965,Never Back Down 2: The Beatdown,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False
3966,Point Blank,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,False
3967,Four Single Fathers,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False
3968,Enter the Dangerous Mind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3969,Something Wicked,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False
3970,AWOL-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False
3972,Chicago Overcoat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False
3973,Barry Munday,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False
3974,Central do Brasil,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
3975,Pocketful of Miracles,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False
